Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
79,0.17295896283582915,0.9338412698412698,0.9797269267255746,0.02837891253598766,0.004123329522576288
80,0.16365797230158666,0.9358730158730159,0.9782530267376285,0.02501298652041059,0.00492715025340375
81,0.1674783578153594,0.937015873015873,0.9772056417773768,0.031112831031165845,0.005342132109921183
82,0.16084408668924793,0.9376507936507936,0.9782360723048139,0.039047045862435535,0.005176767746624004
83,0.1820435493933302,0.9253333333333333,0.9776689838491668,0.04303004565718312,0.005584912266543357
84,0.15032612373634716,0.9401904761904762,0.9784707146401599,0.02926307892948731,0.0045773323906270705
85,0.16770686714348634,0.9379047619047619,0.9797367719008859,0.028830417329552903,0.004900116327944862
86,0.12403433629433616,0.9486984126984127,0.979901105557219,0.025318580727837586,0.004243141878306271
87,0.15903939938824485,0.9384126984126984,0.9798282640769149,0.033056861981132925,0.004883591869489285
88,0.13032498343173168,0.947936507936508,0.9798761029293657,0.02847467580420622,0.004180743932759696
89,0.1219714740487798,0.9511111111111111,0.980782840429168,0.02572877739919505,0.003932513128115207
90,0.13545130541431902,0.945015873015873,0.9787428443251902,0.029458048251182326,0.004530884578911612
91,0.13669313124498755,0.9443809523809524,0.9798857261826052,0.023971422809775142,0.004083256823013346
92,0.12236164801000382,0.9528888888888889,0.9799201641029346,0.02460061231212889,0.004124873909730097
93,0.15398322523697908,0.9384126984126984,0.9789679589113626,0.030196711647964537,0.004677024017300252
94,0.10861933853692708,0.9568253968253968,0.9814720390916726,0.026653874892103,0.004612745583071795
95,0.12266346505055571,0.9523809523809523,0.9818198009615862,0.024780618232235888,0.00407069655081935
96,0.10590717527674513,0.9564444444444444,0.9816989240754573,0.027899405051812706,0.004267363565649133
97,0.10610659934668998,0.9537777777777777,0.9811650074135684,0.025211113994147362,0.00404066296830967
98,0.09115222865978086,0.9611428571428572,0.982329713381424,0.021889705305553713,0.004086098407892438
99,0.10616979107227645,0.9580952380952381,0.9803269297898347,0.0240476601742685,0.004295594760043135
100,0.10520919224353596,0.9547936507936507,0.9799306088312402,0.025575382549185757,0.0044227991319132215
